msg.timestamp,msg.id,msg.type,sensor.timestamp,sensor.id,sensor.value
1681426588.8299556,628f10eb-7599-4acd-9d9a-469569714746,pubMeasurements,1681426588.8299556,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",33.59509511611304
1681426588.9306014,214a9a45-a24f-49ec-b037-1360b267d3cc,pubMeasurements,1681426588.9306014,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",29.807517952819666
1681426589.0537803,5f27914f-2255-4368-a2d7-f2e1ca32f9a7,pubMeasurements,1681426589.0537803,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",32.47306764951818
1681426589.1845477,da3599dd-8c5f-472c-bd42-1de7bb11bdb0,pubMeasurements,1681426589.1845477,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",22.941523967201267
1681426589.241094,6302d42d-364a-4aa2-ad36-ded0a158a565,pubMeasurements,1681426589.241094,RaplKey (PackageID 1),95.98434412122185
1681426589.241094,6302d42d-364a-4aa2-ad36-ded0a158a565,pubMeasurements,1681426589.241094,RaplKey (PackageID 0),92.90531394538121
1681426589.3341436,41c4e652-492a-4df1-a08c-916f3695c187,pubMeasurements,1681426589.3341436,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",26.738682852482686
1681426589.450434,0e921d10-28fa-4de5-829c-b265cba1b2a4,pubMeasurements,1681426589.450434,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",17.19834637899566
1681426589.5677366,100dac89-6015-4391-b40f-dee7237c42d2,pubMeasurements,1681426589.5677366,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",17.04989865966484
1681426589.687206,00ea4e02-3b68-4a79-8f76-25d0bb9ccedb,pubMeasurements,1681426589.687206,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",16.740709429413844
1681426589.805702,d054155b-f23d-4f69-9d4e-b0ce9957e981,pubMeasurements,1681426589.805702,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",16.878206859303265
1681426589.929351,c24f1ccb-8747-4782-9eee-7e97838c317b,pubMeasurements,1681426589.929351,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",16.174784723724567
1681426590.0534687,f89de201-83fe-43ba-a867-2ad9d776ac65,pubMeasurements,1681426590.0534687,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",16.11376316796584
1681426590.2410247,155ecba7-d328-4550-9124-8cb77cbf47fb,pubMeasurements,1681426590.2410247,RaplKey (PackageID 1),40.78831378782111
1681426590.2410247,155ecba7-d328-4550-9124-8cb77cbf47fb,pubMeasurements,1681426590.2410247,RaplKey (PackageID 0),40.66837245188922
1681426590.2707388,2f27fdec-088f-40a4-999b-772201c5b1e0,pubMeasurements,1681426590.2707388,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",9.205125874343128
1681426590.379725,4f695c74-29b7-4ec6-ad15-b2647f831dd1,pubMeasurements,1681426590.379725,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",18.350980859926963
1681426590.4936783,eddf1eb4-3586-43ce-8f2f-b9b673e54c1f,pubMeasurements,1681426590.4936783,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",17.551018617243
1681426590.6153495,0a07e40c-e8e0-4b57-8d72-f48ac06e74b7,pubMeasurements,1681426590.6153495,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",16.437770709536373
1681426590.7230942,ddde2c02-77f9-4d4a-8b3f-ad609e8f7d36,pubMeasurements,1681426590.7230942,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",18.56238935075723
1681426590.823488,e0bf6e0f-9aa0-4ea9-9a82-dae2347fafc5,pubMeasurements,1681426590.823488,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",19.921558861980948
1681426590.9344733,25a26da0-1afa-42f7-914c-6e2035fa8843,pubMeasurements,1681426590.9344733,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",18.020412622398023
1681426591.0433414,fadf10d8-71e8-44ff-b53b-5d6e6e577e6d,pubMeasurements,1681426591.0433414,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",18.370828960693316
1681426591.2419,674ad69e-c442-47bd-97a5-e493342a3556,pubMeasurements,1681426591.2419,RaplKey (PackageID 1),37.66896024255788
1681426591.2419,674ad69e-c442-47bd-97a5-e493342a3556,pubMeasurements,1681426591.2419,RaplKey (PackageID 0),37.693230000446555
1681426591.2522013,c8c7f4fc-13f4-4fa9-84e4-49e105a9a9c5,pubMeasurements,1681426591.2522013,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",9.575792396820837
1681426591.3580084,91630ef4-4828-46ee-8a28-47a3d408bd9e,pubMeasurements,1681426591.3580084,"DownstreamThreadKey (DownstreamThreadID {cmdID = CmdID 6c01b2e3-da4e-11ed-8001-246e9662af20, processID = ProcessID {rawPid = 2287771}, taskID = TaskID {fromTaskID = ""ones-stream-full""}, threadID = ThreadID 0, rankID = RankID {fromRankID = 0}})",18.902341054939654
