msg.timestamp,msg.id,msg.type,sensor.cmd,sensor.task,sensor.rank,sensor.pid,sensor.tid,sensor.value
1682219662.3723,1f44aeb7-e789-4e2d-a809-f3caef6713b5,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,3
1682219662.485065,b84692ad-acb2-4803-9bd0-080c6a338192,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,3
1682219662.596373,bbad9ccf-f769-4b33-ab1a-bea4e2d67aca,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,3
1682219662.7533543,b062944e-3547-445c-b541-8260d99d4f96,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,3
1682219662.880966,ce8b9c09-2f0e-477e-8c4b-07ae393c129b,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219662.9980962,dda1a6c7-e3a5-405e-a590-573b46349c34,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219663.1200492,25287888-2ace-4726-98f0-ad1fe49475f6,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219663.2410312,e9d5817c-629b-491a-b50c-46d4c82917f2,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219663.3580992,308c41cf-0ad1-470a-a940-50748a3f7651,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219663.4790323,dc7393d3-3b0e-4be8-8144-bd336fdeae95,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219663.5952342,a162b12c-0576-4cac-8092-d908a48cc868,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219663.7632396,27cfa9c9-55e3-49dc-96d9-47fbbebbfa40,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219663.86843,030673ca-6d9e-4da8-abae-cbac80a0ff53,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219663.9728703,f727e2e4-6216-400c-95ba-27fa9354fbbc,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219664.0730789,d32d2365-de03-4a33-81d9-39e1dfecbf9b,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219664.1769757,4117cc74-28ee-423e-9ba0-ef3aaa637756,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
1682219664.281748,bebe8b44-8042-45ee-854f-156c3500c6c4,pubProgress,f0ab7a4d-e184-11ed-8001-246e9662af20,ones-stream-full,0,459794,0,4
